DAY,MONTH,YEAR,HOUR,ENERGIA1,ENERGIA2,TEMPERATURA,UMIDADE,CHUVA,IRRADIACAO
04,09,15,14,0.0,0.0,20.1,80.03,0.0,838.01
04,09,15,15,7.5,7.4,20.73,80.18,0.0,630.59
04,09,15,16,2.5,2.5,20.99,80.27,0.0,437.46
04,09,15,17,1.3,1.3,20.04,79.97,0.0,150.37
05,09,15,06,0.0,0.0,11.34,78.26,0.0,2.63
05,09,15,07,0.0,0.0,11.51,78.31,0.0,22.77
05,09,15,08,0.4,0.4,11.85,78.35,0.0,82.19
05,09,15,09,0.6,0.7,12.9,78.19,0.0,203.77
05,09,15,10,2.4,2.3,14.89,78.98,0.0,601.97
05,09,15,11,0.0,0.0,16.77,79.32,0.0,882.8
05,09,15,12,0.0,0.0,19.19,79.94,0.0,967.6
05,09,15,13,0.0,0.0,21.21,80.29,0.0,937.01
05,09,15,14,0.0,0.0,22.42,80.44,0.0,830.61
05,09,15,15,13.6,13.5,22.9,80.6,0.0,654.79
05,09,15,16,3.4,3.3,22.84,80.43,0.0,449.37
05,09,15,17,0.5,0.5,22.04,80.23,0.0,187.92
06,09,15,06,0.2,0.1,11.02,78.07,0.0,4.69
06,09,15,07,0.0,0.0,11.41,78.21,0.0,56.32
06,09,15,08,0.3,0.3,11.96,78.34,0.0,151.73
06,09,15,09,1.1,1.2,13.05,78.37,0.0,182.75
06,09,15,10,0.6,0.5,15.5,78.99,0.0,498.59
06,09,15,11,4.0,3.9,17.87,79.5,0.0,897.74
06,09,15,12,1.8,1.8,19.58,79.91,0.0,794.29
06,09,15,13,0.0,0.0,21.12,80.18,0.0,916.85
06,09,15,14,7.7,7.6,21.6,80.23,0.0,776.68
06,09,15,15,2.6,2.6,21.92,80.28,0.0,670.11
06,09,15,16,1.5,1.5,21.53,80.15,0.0,465.8
06,09,15,17,0.7,0.7,20.77,79.94,0.0,196.25
07,09,15,06,0.0,0.0,9.15,77.65,0.0,1.86
07,09,15,07,0.1,0.1,9.19,77.66,0.0,20.13
07,09,15,08,0.2,0.2,9.65,77.8,0.0,53.84
07,09,15,09,0.6,0.6,11.39,78.18,0.0,165.83
07,09,15,10,0.2,0.2,13.69,78.61,0.0,790.91
07,09,15,11,4.0,3.9,16.26,79.25,0.0,886.42
07,09,15,12,0.0,0.0,18.51,79.79,0.0,771.74
07,09,15,13,6.9,6.9,20.23,80.34,0.0,553.63
07,09,15,14,1.5,1.5,21.89,80.62,0.0,397.31
07,09,15,15,1.0,0.9,22.35,80.67,0.0,215.58
07,09,15,16,1.0,1.0,22.41,80.68,0.0,273.33
07,09,15,17,0.3,0.3,21.67,80.42,0.0,63.99
08,09,15,06,0.0,0.0,15.64,79.22,0.0,1.77
08,09,15,07,0.0,0.0,15.78,79.25,0.0,14.34
08,09,15,08,0.0,0.0,16.03,79.31,0.0,36.25
08,09,15,09,0.0,0.0,16.27,79.35,0.1,41.42
08,09,15,10,0.6,0.5,16.74,79.39,0.4,45.96
08,09,15,11,0.4,0.5,17.57,79.7,0.2,142.9
08,09,15,12,0.9,0.8,19.19,80.08,0.0,303.8
08,09,15,13,2.1,2.1,20.64,80.32,0.0,364.07
08,09,15,14,0.2,0.2,20.82,80.29,0.0,175.99
08,09,15,15,0.7,0.6,20.09,80.19,0.0,86.76
08,09,15,16,0.5,0.5,20.08,80.21,0.0,110.12
08,09,15,17,0.5,0.5,19.75,80.04,0.0,100.13
09,09,15,06,0.0,0.0,12.62,78.57,0.0,5.69
09,09,15,07,0.1,0.1,12.74,78.58,0.0,56.72
09,09,15,08,1.1,1.1,14.35,78.73,0.0,271.62
09,09,15,09,1.0,0.9,16.12,79.36,0.0,610.95
09,09,15,10,0.0,0.0,17.9,79.57,0.0,864.2
09,09,15,11,0.0,0.0,19.97,80.1,0.0,975.05
09,09,15,12,0.0,0.0,21.2,80.47,0.0,976.94
09,09,15,13,0.0,0.0,22.1,80.65,0.0,938.58
09,09,15,14,15.5,15.4,22.75,80.68,0.0,832.51
09,09,15,15,4.0,3.9,23.3,80.76,0.0,664.95
09,09,15,16,2.0,2.0,23.52,80.88,0.0,435.18
09,09,15,17,0.5,0.5,22.94,80.65,0.0,166.04
01,01,16,06,0.0,0.0,22.51,80.29,0.0,3.04
01,01,16,07,0.2,0.2,22.77,80.37,0.0,51.54
01,01,16,08,0.5,0.4,23.86,80.62,0.0,123.39
01,01,16,09,0.7,0.7,24.69,80.78,1.4,184.73
01,01,16,10,1.0,1.0,24.2,80.71,0.3,262.54
01,01,16,11,2.4,2.4,25.82,81.32,0.0,708.11
01,01,16,12,2.1,2.0,27.4,81.67,0.0,584.48
01,01,16,13,1.3,1.4,27.73,81.44,0.0,371.04
01,01,16,14,1.5,1.4,27.06,81.22,0.0,377.28
01,01,16,15,2.7,2.7,28.48,81.54,0.0,793.75
01,01,16,16,1.7,1.7,29.33,81.75,0.0,481.78
01,01,16,17,1.4,1.3,29.14,81.65,0.0,408.88
01,01,16,18,0.7,0.7,28.87,81.59,0.0,198.43
01,01,16,19,0.2,0.2,27.44,81.3,0.0,48.65
02,01,16,06,0.0,0.0,22.13,80.37,0.0,4.54
02,01,16,07,0.2,0.2,22.07,80.33,0.0,62.19
02,01,16,08,0.6,0.6,23.24,80.4,0.0,159.73
02,01,16,09,0.9,0.9,24.31,80.9,0.0,235.83
02,01,16,10,1.1,1.1,25.19,81.16,0.0,300.35
02,01,16,11,1.5,1.5,25.86,81.31,0.0,409.81
02,01,16,12,3.0,2.9,27.09,81.74,0.0,895.95
02,01,16,13,2.9,2.8,28.32,81.83,0.0,915.71
02,01,16,14,2.5,2.6,29.18,82.01,0.0,791.79
02,01,16,15,1.6,1.5,29.01,81.84,0.0,427.13
02,01,16,16,1.2,1.1,28.04,81.61,0.0,296.87
02,01,16,17,1.6,1.7,28.35,81.59,0.0,508.48
02,01,16,18,0.8,0.7,28.0,81.43,0.0,276.92
02,01,16,19,0.2,0.2,27.57,81.32,0.0,93.6
03,01,16,06,0.0,0.0,21.13,80.06,0.0,2.72
03,01,16,07,0.2,0.1,21.13,80.06,0.0,49.59
03,01,16,08,0.7,0.8,23.41,81.02,0.0,184.21
03,01,16,09,1.6,1.5,25.04,81.14,0.0,427.34
03,01,16,10,2.2,2.2,26.46,81.34,0.0,652.11
03,01,16,11,2.6,2.6,27.01,81.36,0.0,738.93
03,01,16,12,2.6,2.6,28.1,81.53,0.0,805.21
03,01,16,13,2.2,2.1,28.68,81.64,0.0,638.08
03,01,16,14,1.7,1.8,29.04,81.65,0.0,500.9
03,01,16,15,1.0,0.9,27.82,81.41,0.0,244.52
03,01,16,16,1.2,1.2,27.85,81.44,0.0,330.94
03,01,16,17,0.8,0.8,28.21,81.53,0.0,242.79
03,01,16,18,0.3,0.3,26.92,81.28,0.0,76.41
03,01,16,19,0.1,0.1,26.17,81.16,0.0,26.25
04,01,16,06,0.1,0.0,20.83,79.89,0.0,3.93
04,01,16,07,0.2,0.2,20.57,79.86,0.0,54.5
04,01,16,08,0.6,0.7,22.64,80.54,0.0,168.11
04,01,16,09,1.5,1.5,25.02,80.96,0.0,428.61
04,01,16,10,2.4,2.3,26.25,81.16,0.0,645.98
04,01,16,11,2.2,2.2,27.35,81.29,0.0,646.29
04,01,16,12,2.4,2.4,28.02,81.34,0.0,739.32
04,01,16,13,2.4,2.4,28.89,81.53,0.0,710.09
04,01,16,14,1.6,1.5,29.3,81.66,0.0,433.67
04,01,16,15,0.8,0.8,28.76,81.46,0.0,222.33
04,01,16,16,0.3,0.3,24.9,80.59,0.3,68.42
04,01,16,17,0.4,0.4,23.13,80.34,4.0,103.01
04,01,16,18,0.7,0.7,23.4,80.48,0.5,181.73
04,01,16,19,0.2,0.2,23.96,80.61,0.0,79.66
05,01,16,06,0.0,0.0,20.48,79.82,0.0,7.66
05,01,16,07,0.3,0.2,20.82,79.95,0.0,65.0
05,01,16,08,0.6,0.7,23.07,80.59,0.0,165.47
05,01,16,09,1.3,1.2,24.32,80.71,0.0,343.68
05,01,16,10,2.1,2.1,26.01,81.05,0.0,608.89
05,01,16,11,2.2,2.1,26.84,81.22,0.0,614.07
05,01,16,12,2.5,2.5,28.23,81.43,0.0,773.53
05,01,16,13,1.3,1.3,27.89,81.39,0.0,336.52
05,01,16,14,0.7,0.7,27.97,81.47,0.0,183.05
05,01,16,15,0.5,0.5,26.3,80.97,0.0,127.64
05,01,16,16,0.5,0.5,24.65,80.7,0.0,117.6
05,01,16,17,0.5,0.5,25.0,80.84,0.0,138.38
05,01,16,18,0.4,0.3,25.36,80.94,0.0,87.0
05,01,16,19,0.0,0.1,24.76,80.79,0.1,13.46
06,01,16,06,0.0,0.0,22.33,80.4,0.6,1.38
06,01,16,07,0.1,0.0,22.45,80.4,0.0,13.84
06,01,16,08,0.5,0.6,23.02,80.58,0.0,150.55
06,01,16,09,1.2,1.2,24.84,81.03,0.0,342.26
06,01,16,10,0.7,0.6,24.37,80.8,0.0,172.35
06,01,16,11,2.0,1.9,25.94,81.26,0.0,543.08
06,01,16,12,2.4,2.5,27.16,81.47,0.0,767.58
06,01,16,13,1.4,1.3,27.1,81.48,2.0,373.1
06,01,16,14,2.1,2.1,27.56,81.63,0.0,609.97
06,01,16,15,1.6,1.6,29.24,81.89,0.0,456.17
06,01,16,16,1.2,1.2,29.87,82.09,0.0,333.26
06,01,16,17,1.0,1.0,30.08,81.96,0.0,305.05
06,01,16,18,0.2,0.1,28.05,81.5,0.0,34.13
06,01,16,19,0.0,0.0,25.04,80.98,6.9,8.04
07,01,16,06,0.0,0.0,22.73,80.64,0.0,2.89
07,01,16,07,0.1,0.1,22.78,80.66,0.0,35.33
07,01,16,08,0.4,0.4,23.32,80.71,0.0,95.55
07,01,16,09,1.4,1.4,24.95,81.29,0.0,396.23
07,01,16,10,1.2,1.1,26.56,81.62,0.0,486.88
07,01,16,11,2.7,2.8,28.23,81.69,0.0,674.33
07,01,16,12,2.7,2.5,29.63,82.07,0.0,867.27
07,01,16,13,2.9,2.9,30.58,82.16,0.0,867.85
07,01,16,14,3.1,3.1,31.72,82.32,0.0,991.64
07,01,16,15,2.9,2.9,32.41,82.51,0.0,872.05
07,01,16,16,1.9,1.9,32.12,82.51,0.0,557.52
07,01,16,17,1.5,1.4,32.35,82.58,0.0,450.97
07,01,16,18,1.0,1.1,31.31,82.36,0.0,338.17
07,01,16,19,0.5,0.4,30.28,82.07,0.6,145.53
07,01,16,20,0.0,0.0,28.08,81.61,0.0,7.63
08,01,16,06,0.0,0.1,21.55,80.22,0.0,4.87
08,01,16,07,0.2,0.1,22.75,80.75,0.0,42.46
08,01,16,08,0.5,0.5,24.17,81.53,0.0,136.6
08,01,16,09,1.5,1.4,26.06,81.61,0.0,408.96
08,01,16,10,2.2,2.2,27.36,81.94,0.0,616.86
08,01,16,11,2.7,2.7,28.55,81.96,0.0,813.29
08,01,16,12,2.9,2.9,30.1,82.21,0.0,940.06
08,01,16,13,3.2,3.2,31.47,82.42,0.0,986.56
08,01,16,14,1.4,1.4,32.79,82.56,0.0,445.88
08,01,16,15,0.4,0.4,27.02,81.36,1.0,88.78
08,01,16,16,0.1,0.1,25.66,81.18,0.0,32.07
08,01,16,17,0.0,0.0,24.76,80.94,6.0,8.79
08,01,16,18,0.1,0.1,22.75,80.36,13.7,23.43
08,01,16,19,0.1,0.1,22.98,80.43,0.0,22.5
09,01,16,06,0.0,0.0,22.69,80.62,0.0,1.93
09,01,16,07,0.2,0.1,22.9,80.67,0.0,35.28
09,01,16,08,0.5,0.5,23.61,80.9,0.0,138.41
09,01,16,09,1.3,1.3,26.0,81.45,0.0,363.25
09,01,16,10,1.5,1.4,27.05,81.69,0.0,401.37
09,01,16,11,1.8,1.8,27.78,81.76,0.0,499.0
09,01,16,12,2.3,2.3,29.08,82.12,0.0,749.6
09,01,16,13,2.7,2.7,29.89,82.23,0.0,789.84
09,01,16,14,2.9,2.8,30.84,82.44,0.0,865.86
09,01,16,15,2.3,2.3,31.23,82.57,0.0,667.42
09,01,16,16,1.7,1.7,31.36,82.52,0.0,483.86
09,01,16,17,1.2,1.2,31.03,82.38,0.0,344.15
09,01,16,18,0.4,0.4,29.95,82.11,0.0,104.48
09,01,16,19,0.1,0.1,28.46,81.77,0.0,20.37
10,01,16,06,0.0,0.0,24.13,80.85,0.0,0.73
10,01,16,07,0.1,0.0,23.8,80.75,0.0,20.66
10,01,16,08,0.2,0.3,23.72,80.72,0.0,63.16
10,01,16,09,0.6,0.6,23.27,80.6,0.1,140.55
10,01,16,10,0.9,0.8,23.53,80.58,0.0,214.19
10,01,16,11,0.9,1.0,23.55,80.57,0.0,239.13
10,01,16,12,1.2,1.0,23.08,80.43,0.0,272.24
10,01,16,13,0.8,0.9,22.18,80.27,0.2,214.56
10,01,16,14,0.6,0.6,21.99,80.3,0.9,146.57
10,01,16,15,1.0,0.9,22.3,80.34,0.0,230.42
10,01,16,16,1.5,1.4,23.14,80.53,0.1,399.89
10,01,16,17,1.2,1.3,24.43,80.94,0.0,348.73
10,01,16,18,0.7,0.7,25.07,81.03,0.0,201.47
10,01,16,19,0.4,0.3,24.84,80.97,0.0,94.08
11,01,16,06,0.0,0.0,21.89,80.44,0.0,0.53
11,01,16,07,0.1,0.0,21.82,80.44,0.0,22.9
11,01,16,08,0.4,0.4,22.0,80.5,0.0,90.38
11,01,16,09,0.9,0.9,23.06,80.85,0.0,248.8
11,01,16,10,2.3,2.2,25.05,81.48,0.0,649.52
11,01,16,11,2.5,2.5,26.91,82.04,0.0,789.05
11,01,16,12,3.0,2.9,28.53,82.14,0.0,927.61
11,01,16,13,2.6,2.6,29.83,82.31,0.0,876.38
11,01,16,14,3.0,3.0,30.99,82.47,0.0,911.41
11,01,16,15,2.7,2.7,31.83,82.72,0.0,849.67
11,01,16,16,2.0,1.9,32.31,82.63,0.0,565.0
11,01,16,17,1.2,1.3,32.02,82.5,0.0,394.59
11,01,16,18,0.7,0.7,32.27,82.38,0.0,266.2
11,01,16,19,0.2,0.1,31.41,82.16,0.0,89.94
12,01,16,06,0.0,0.0,21.88,80.33,0.0,2.32
12,01,16,07,0.2,0.2,21.87,80.36,0.0,46.62
12,01,16,08,0.7,0.8,22.69,80.23,0.0,216.43
12,01,16,09,1.5,1.4,24.91,80.95,0.0,416.97
12,01,16,10,2.3,2.3,27.66,81.83,0.0,643.69
12,01,16,11,2.7,2.6,29.22,82.37,0.0,830.37
12,01,16,12,3.0,3.1,30.34,82.28,0.0,966.73
12,01,16,13,2.9,2.8,32.09,82.57,0.0,1013.9
12,01,16,14,3.3,3.3,33.32,82.69,0.0,970.16
12,01,16,15,2.7,2.7,34.84,82.99,0.0,849.92
12,01,16,16,2.2,2.2,34.76,82.83,0.0,642.28
12,01,16,17,1.6,1.5,33.91,82.57,0.0,481.67
12,01,16,18,0.8,0.8,34.09,82.6,0.0,312.57
12,01,16,19,0.2,0.2,33.08,82.3,0.0,93.5
13,01,16,06,0.0,0.0,22.9,80.31,0.0,2.0
13,01,16,07,0.1,0.1,22.65,80.24,0.0,36.16
13,01,16,08,0.6,0.6,23.4,80.47,0.0,158.11
13,01,16,09,1.5,1.5,26.05,81.18,0.0,429.23
13,01,16,10,1.8,1.7,28.2,81.82,0.0,623.17
13,01,16,11,2.5,2.5,29.21,81.73,0.0,776.89
13,01,16,12,3.0,3.0,31.39,82.0,0.0,960.43
13,01,16,13,3.2,3.1,33.42,82.43,0.0,996.4
13,01,16,14,1.3,1.3,31.96,81.93,0.1,369.2
13,01,16,15,1.4,1.4,30.08,81.67,0.0,380.55
13,01,16,16,1.8,1.7,31.31,81.94,0.0,507.77
13,01,16,17,0.7,0.7,31.02,81.82,0.0,186.1
13,01,16,18,0.4,0.5,30.6,81.72,0.0,127.96
13,01,16,19,0.3,0.2,30.26,81.57,0.0,71.98
14,01,16,06,0.0,0.0,22.49,79.7,0.0,1.2
14,01,16,07,0.1,0.1,22.55,79.72,0.0,37.01
14,01,16,08,0.7,0.6,23.45,79.99,0.0,162.57
14,01,16,09,0.9,0.9,24.15,80.03,0.0,250.67
14,01,16,10,2.1,2.1,26.21,80.59,0.0,586.48
14,01,16,11,2.7,2.7,27.85,80.87,0.0,806.6
14,01,16,12,3.0,2.9,29.0,80.95,0.0,898.19
14,01,16,13,2.9,3.0,29.56,81.06,0.0,924.25
14,01,16,14,2.2,2.2,30.05,81.2,0.0,650.39
14,01,16,15,1.9,1.8,30.66,81.31,0.0,537.52
14,01,16,16,1.9,1.9,30.82,81.28,0.0,559.79
14,01,16,17,1.4,1.4,30.87,81.23,0.0,392.01
14,01,16,18,0.7,0.7,29.95,80.99,0.0,237.23
14,01,16,19,0.2,0.2,29.32,80.82,0.0,100.91
15,01,16,06,0.0,0.0,20.92,79.11,0.0,3.13
15,01,16,07,0.1,0.2,21.3,79.01,0.0,39.55
15,01,16,08,0.6,0.5,23.72,79.85,0.0,146.55
15,01,16,09,1.2,1.2,25.15,80.26,0.0,316.71
15,01,16,10,2.2,2.1,26.93,80.63,0.0,626.29
15,01,16,11,2.8,2.8,27.87,80.76,0.0,826.64
15,01,16,12,3.0,3.1,28.96,80.91,0.0,962.91
15,01,16,13,3.0,2.9,30.24,81.12,0.0,1009.15
15,01,16,14,2.7,2.7,31.61,81.43,0.0,849.83
15,01,16,15,2.0,2.0,31.97,81.3,0.0,542.94
15,01,16,16,1.5,1.5,32.08,81.38,0.0,448.01
15,01,16,17,1.5,1.4,32.5,81.39,0.0,451.05
15,01,16,18,0.8,0.8,32.55,81.34,0.0,306.67
15,01,16,19,0.2,0.3,32.06,81.12,0.0,105.61
16,01,16,06,0.0,0.0,21.14,78.68,0.0,2.55
16,01,16,07,0.2,0.1,21.47,78.6,0.0,39.12
16,01,16,08,0.6,0.6,24.12,79.48,0.0,148.44
16,01,16,09,1.4,1.4,26.49,80.06,0.0,402.63
16,01,16,10,2.2,2.2,27.46,80.4,0.0,620.92
16,01,16,11,2.6,2.6,28.39,80.66,0.0,823.06
16,01,16,12,3.2,3.2,29.48,80.7,0.0,964.6
16,01,16,13,3.2,3.2,30.73,80.81,0.0,1021.61
16,01,16,14,3.1,3.0,31.65,81.04,0.0,978.43
16,01,16,15,2.8,2.8,32.54,81.1,0.0,845.19
16,01,16,16,2.1,2.1,32.91,81.0,0.0,611.81
16,01,16,17,1.2,1.2,32.04,80.69,0.0,372.53
16,01,16,18,0.8,0.8,32.29,80.6,0.0,308.04
16,01,16,19,0.2,0.2,31.27,80.27,0.0,92.41
17,01,16,06,0.0,0.0,18.17,77.53,0.0,2.75
17,01,16,07,0.2,0.1,18.66,77.41,0.0,39.42
17,01,16,08,0.6,0.6,20.59,77.93,0.0,149.36
17,01,16,09,1.5,1.5,23.62,79.01,0.0,419.26
17,01,16,10,2.2,2.3,24.86,79.13,0.0,641.93
17,01,16,11,2.8,2.7,26.14,79.34,0.0,845.05
17,01,16,12,3.2,3.2,27.37,79.5,0.0,982.97
17,01,16,13,3.3,3.3,28.66,79.74,0.0,1026.05
17,01,16,14,3.2,3.1,30.05,80.11,0.0,982.16
17,01,16,15,2.8,2.8,31.81,80.5,0.0,863.77
17,01,16,16,2.4,2.4,32.72,80.42,0.0,692.54
17,01,16,17,1.7,1.6,32.68,80.36,0.0,535.2
17,01,16,18,0.8,0.8,32.32,80.08,0.0,307.05
17,01,16,19,0.1,0.2,30.78,79.63,0.0,62.18
18,01,16,06,0.0,0.0,16.95,76.61,0.0,1.58
18,01,16,07,0.2,0.2,17.24,76.64,0.0,42.82
18,01,16,08,0.2,0.1,18.46,76.88,0.0,187.35
18,01,16,09,0.1,0.0,21.34,77.36,0.0,401.95
18,01,16,10,0.2,0.0,24.44,78.76,0.0,630.87
18,01,16,11,0.1,0.0,26.36,79.05,0.0,834.91
18,01,16,12,0.3,0.2,27.66,79.19,0.0,972.38
18,01,16,13,3.1,3.1,29.05,79.48,0.0,1017.04
18,01,16,14,3.2,3.1,30.98,79.87,0.0,964.92
18,01,16,15,2.8,2.8,31.64,79.88,0.0,846.35
18,01,16,16,2.4,2.3,32.28,79.87,0.0,683.0
18,01,16,17,1.6,1.6,32.41,79.8,0.0,506.64
18,01,16,18,0.8,0.9,32.42,79.72,0.0,310.11
18,01,16,19,0.2,0.2,31.61,79.44,0.0,99.12
19,01,16,06,0.0,0.0,18.38,76.5,0.0,1.69
19,01,16,07,0.2,0.1,18.15,76.38,0.0,37.14
19,01,16,08,0.6,0.6,19.47,76.37,0.0,164.8
19,01,16,09,1.5,1.5,22.42,77.4,0.0,418.16
19,01,16,10,2.3,2.3,25.13,78.18,0.0,647.86
19,01,16,11,2.7,2.7,26.75,78.49,0.0,851.83
19,01,16,12,3.2,3.1,28.35,78.71,0.0,994.7
19,01,16,13,3.4,3.4,29.89,78.88,0.0,1040.26
19,01,16,14,3.1,3.1,31.45,79.2,0.0,990.82
19,01,16,15,2.8,2.8,32.35,79.31,0.0,867.03
19,01,16,16,2.6,2.5,32.8,79.3,0.0,695.16
19,01,16,17,1.7,1.7,33.01,79.24,0.0,543.49
19,01,16,18,0.8,0.8,32.76,79.06,0.0,322.16
19,01,16,19,0.2,0.2,32.23,78.92,0.0,94.12
20,01,16,06,0.0,0.0,17.41,75.53,0.0,2.0
20,01,16,07,0.2,0.2,17.98,75.47,0.0,34.92
20,01,16,08,0.5,0.5,20.16,75.91,0.0,173.48
20,01,16,09,1.5,1.5,23.73,77.27,0.0,410.04
20,01,16,10,2.3,2.2,24.81,77.43,0.0,638.93
20,01,16,11,2.8,2.8,26.3,77.68,0.0,845.99
20,01,16,12,3.2,3.2,27.67,77.83,0.0,983.81
20,01,16,13,3.3,3.2,29.27,78.12,0.0,1031.5
20,01,16,14,2.9,3.0,30.84,78.43,0.0,990.42
20,01,16,15,3.2,3.1,32.05,78.59,0.0,862.92
20,01,16,16,2.3,2.3,32.46,78.58,0.0,694.01
20,01,16,17,1.7,1.7,32.56,78.53,0.0,539.74
20,01,16,18,0.9,0.8,32.16,78.35,0.0,315.34
20,01,16,19,0.2,0.2,31.28,78.12,0.0,94.22
21,01,16,06,0.0,0.0,17.81,74.96,0.0,0.47
21,01,16,07,0.1,0.2,17.96,74.98,0.0,31.28
21,01,16,08,0.6,0.5,19.48,75.34,0.0,169.21
21,01,16,09,1.4,1.5,23.32,76.56,0.0,402.15
21,01,16,10,2.2,2.1,24.74,76.7,0.0,597.53
21,01,16,11,2.7,2.7,25.88,76.95,0.0,812.46
21,01,16,12,3.1,3.0,27.07,77.06,0.0,974.7
21,01,16,13,3.2,3.3,28.56,77.31,0.0,1024.06
21,01,16,14,3.3,3.2,29.56,77.57,0.0,980.59
21,01,16,15,2.8,2.9,30.61,77.7,0.0,859.16
21,01,16,16,2.5,2.4,31.31,77.77,0.0,687.09
21,01,16,17,1.8,1.8,30.98,77.59,0.0,538.1
21,01,16,18,0.8,0.8,30.81,77.5,0.0,319.35
21,01,16,19,0.2,0.2,30.4,77.37,0.0,98.0
22,01,16,06,0.0,0.0,21.7,75.4,0.0,1.05
22,01,16,07,0.1,0.1,21.53,75.41,0.0,30.3
22,01,16,08,0.6,0.6,22.43,75.68,0.0,171.02
22,01,16,09,1.5,1.4,23.77,75.93,0.0,404.58
22,01,16,10,2.2,2.3,24.77,76.08,0.0,631.23
22,01,16,11,2.8,2.7,25.8,76.4,0.0,831.52
22,01,16,12,3.0,3.0,27.15,76.54,0.0,964.53
22,01,16,13,3.3,3.2,28.46,76.76,0.0,1012.96
22,01,16,14,3.2,3.3,29.74,77.05,0.0,990.07
22,01,16,15,3.0,3.0,30.94,77.29,0.0,873.62
22,01,16,16,2.5,2.5,31.66,77.32,0.0,707.65
22,01,16,17,1.8,1.7,31.9,77.28,0.0,550.08
22,01,16,18,0.8,0.9,31.45,77.04,0.0,327.34
22,01,16,19,0.2,0.2,30.47,76.75,0.0,99.02
23,01,16,06,0.0,0.0,17.58,73.79,0.0,1.38
23,01,16,07,0.2,0.1,17.59,73.69,0.0,28.96
23,01,16,08,0.6,0.6,18.78,73.63,0.0,176.24
23,01,16,09,1.5,1.5,21.27,74.45,0.0,404.53
23,01,16,10,2.2,2.2,23.65,75.46,0.0,629.22
23,01,16,11,2.7,2.7,25.54,76.09,0.0,832.95
23,01,16,12,3.2,3.1,27.58,76.32,0.0,972.37
23,01,16,13,3.1,3.1,29.7,76.72,0.0,1018.98
23,01,16,14,3.2,3.1,31.48,77.09,0.0,977.54
23,01,16,15,2.6,2.7,32.12,77.11,0.0,855.48
23,01,16,16,2.4,2.3,32.56,77.19,0.0,633.91
23,01,16,17,1.6,1.6,33.03,77.23,0.0,528.25
23,01,16,18,0.8,0.8,32.86,77.08,0.0,304.33
23,01,16,19,0.2,0.2,31.87,76.72,0.0,92.3
24,01,16,06,0.0,0.0,19.0,73.67,0.0,0.42
24,01,16,07,0.1,0.1,18.96,73.65,0.0,26.34
24,01,16,08,0.6,0.5,19.8,74.04,0.0,149.11
24,01,16,09,1.4,1.4,22.18,74.34,0.0,396.85
24,01,16,10,2.2,2.2,25.2,75.43,0.0,621.47
24,01,16,11,2.7,2.7,27.33,75.89,0.0,824.39
24,01,16,12,3.1,3.0,29.4,76.21,0.0,960.45
24,01,16,13,3.2,3.2,31.19,76.45,0.0,1009.34
24,01,16,14,3.0,3.0,32.84,76.8,0.0,974.37
24,01,16,15,2.9,2.9,33.71,76.96,0.0,871.74
24,01,16,16,2.6,2.6,34.48,77.0,0.0,734.21
24,01,16,17,1.6,1.6,34.85,77.08,0.0,522.28
24,01,16,18,0.9,0.9,34.86,76.89,0.0,321.18
24,01,16,19,0.2,0.2,34.05,76.4,0.0,95.98
25,01,16,06,0.0,0.0,18.4,72.72,0.0,0.73
25,01,16,07,0.1,0.1,18.67,72.63,0.0,29.82
25,01,16,08,0.6,0.5,20.84,72.95,0.0,150.16
25,01,16,09,1.3,1.3,24.43,74.23,0.0,369.47
25,01,16,10,1.8,1.8,26.59,74.88,0.0,523.52
25,01,16,11,2.7,2.7,28.44,75.45,0.0,803.05
25,01,16,12,2.6,2.6,30.04,75.68,0.0,831.79
25,01,16,13,3.1,3.1,32.99,76.19,0.0,998.96
25,01,16,14,2.8,2.8,34.66,76.38,0.0,868.58
25,01,16,15,1.1,1.1,33.59,76.07,0.0,298.81
25,01,16,16,1.0,0.9,30.02,75.23,0.0,235.15
25,01,16,17,0.9,1.0,28.57,74.86,0.0,265.67
25,01,16,18,0.5,0.4,28.83,74.97,0.0,123.42
25,01,16,19,0.1,0.2,27.6,74.63,0.0,29.86
26,01,16,06,0.0,0.0,20.69,73.0,0.0,0.52
26,01,16,07,0.1,0.1,20.61,72.95,0.0,27.05
26,01,16,08,0.6,0.5,21.93,73.39,0.0,154.06
26,01,16,09,1.1,1.1,23.56,73.8,0.0,291.59
26,01,16,10,0.8,0.8,24.17,73.83,1.0,202.31
26,01,16,11,1.4,1.4,25.89,74.39,0.0,366.08
26,01,16,12,1.1,1.1,26.57,74.62,0.0,283.12
26,01,16,13,1.2,1.1,27.62,74.77,0.0,288.52
26,01,16,14,0.4,0.4,27.42,74.63,1.1,114.37
26,01,16,15,0.3,0.3,24.97,74.06,8.0,60.08
26,01,16,16,0.8,0.8,22.71,73.7,0.2,219.5
26,01,16,17,0.6,0.6,24.67,74.21,0.0,239.61
26,01,16,18,0.8,0.7,24.86,74.1,0.0,236.39
26,01,16,19,0.2,0.3,25.2,74.19,0.0,90.95
27,01,16,06,0.0,0.0,21.46,73.49,0.0,0.48
27,01,16,07,0.1,0.0,21.53,73.5,0.0,20.17
27,01,16,08,0.2,0.2,21.64,73.54,0.0,48.82
27,01,16,09,0.3,0.3,22.0,73.64,0.0,85.17
27,01,16,10,0.8,0.7,22.71,73.8,0.0,186.72
27,01,16,11,1.2,1.2,23.56,74.0,0.0,317.43
